game_id,round,is_enemy,my_seals,opp_seals,hand_champions,hand_total_power,slot_index,card_power,card_is_champion,card_has_haste,opp_slot_power,win_outcome
1693,1,0,0,0,0,29,2,4,0,0,0,1
1693,1,0,0,0,0,29,3,4,0,0,0,1
1693,1,0,0,0,0,29,4,4,0,0,0,1
1693,1,0,0,0,0,29,5,4,0,0,0,1
1693,1,0,0,0,0,29,6,4,0,0,0,1
1693,1,0,0,0,0,29,0,2,0,1,0,1
1693,1,0,0,0,0,29,1,2,0,1,0,1
1693,1,0,0,0,0,29,2,2,0,1,0,1
1693,1,0,0,0,0,29,3,2,0,1,0,1
1693,1,0,0,0,0,29,4,2,0,1,0,1
1693,1,0,0,0,0,29,5,2,0,1,0,1
1693,1,0,0,0,0,29,6,2,0,1,0,1
1694,1,0,0,0,1,30,0,3,0,0,0,1
1694,1,0,0,0,1,30,1,3,0,0,0,1
1694,1,0,0,0,1,30,2,3,0,0,0,1
1694,1,0,0,0,1,30,3,3,0,0,0,1
1694,1,0,0,0,1,30,4,3,0,0,0,1
1694,1,0,0,0,1,30,5,3,0,0,0,1
1694,1,0,0,0,1,30,6,3,0,0,0,1
1694,1,0,0,0,1,30,0,5,0,0,0,1
1694,1,0,0,0,1,30,1,5,0,0,0,1
1694,1,0,0,0,1,30,2,5,0,0,0,1
1694,1,0,0,0,1,30,3,5,0,0,0,1
1694,1,0,0,0,1,30,4,5,0,0,0,1
1694,1,0,0,0,1,30,5,5,0,0,0,1
1694,1,0,0,0,1,30,6,5,0,0,0,1
1694,1,0,0,0,1,30,0,4,0,0,0,1
1694,1,0,0,0,1,30,1,4,0,0,0,1
1694,1,0,0,0,1,30,2,4,0,0,0,1
1694,1,0,0,0,1,30,3,4,0,0,0,1
1694,1,0,0,0,1,30,4,4,0,0,0,1
1694,1,0,0,0,1,30,5,4,0,0,0,1
1694,1,0,0,0,1,30,6,4,0,0,0,1
1694,1,0,0,0,1,30,0,4,0,0,0,1
1694,1,0,0,0,1,30,1,4,0,0,0,1
1694,1,0,0,0,1,30,2,4,0,0,0,1
1694,1,0,0,0,1,30,3,4,0,0,0,1
1694,1,0,0,0,1,30,4,4,0,0,0,1
1694,1,0,0,0,1,30,5,4,0,0,0,1
1694,1,0,0,0,1,30,6,4,0,0,0,1
1694,1,0,0,0,1,30,0,7,1,0,0,1
1694,1,0,0,0,1,30,1,7,1,0,0,1
1694,1,0,0,0,1,30,2,7,1,0,0,1
1694,1,0,0,0,1,30,3,7,1,0,0,1
1694,1,0,0,0,1,30,4,7,1,0,0,1
1694,1,0,0,0,1,30,5,7,1,0,0,1
1694,1,0,0,0,1,30,6,7,1,0,0,1
1694,1,0,0,0,1,30,0,1,0,0,0,1
1694,1,0,0,0,1,30,1,1,0,0,0,1
1694,1,0,0,0,1,30,2,1,0,0,0,1
1694,1,0,0,0,1,30,3,1,0,0,0,1
1694,1,0,0,0,1,30,4,1,0,0,0,1
1694,1,0,0,0,1,30,5,1,0,0,0,1
1694,1,0,0,0,1,30,6,1,0,0,0,1
1694,1,0,0,0,1,30,0,1,0,0,0,1
1694,1,0,0,0,1,30,1,1,0,0,0,1
1694,1,0,0,0,1,30,2,1,0,0,0,1
1694,1,0,0,0,1,30,3,1,0,0,0,1
1694,1,0,0,0,1,30,4,1,0,0,0,1
1694,1,0,0,0,1,30,5,1,0,0,0,1
1694,1,0,0,0,1,30,6,1,0,0,0,1
1694,1,0,0,0,1,30,0,5,0,1,0,1
1694,1,0,0,0,1,30,1,5,0,1,0,1
1694,1,0,0,0,1,30,2,5,0,1,0,1
1694,1,0,0,0,1,30,3,5,0,1,0,1
1694,1,0,0,0,1,30,4,5,0,1,0,1
1694,1,0,0,0,1,30,5,5,0,1,0,1
1694,1,0,0,0,1,30,6,5,0,1,0,1
1695,1,0,0,0,2,47,0,15,1,0,0,1
1695,1,0,0,0,2,47,1,15,1,0,0,1
1695,1,0,0,0,2,47,2,15,1,0,0,1
1695,1,0,0,0,2,47,3,15,1,0,0,1
1695,1,0,0,0,2,47,4,15,1,0,0,1
1695,1,0,0,0,2,47,5,15,1,0,0,1
1695,1,0,0,0,2,47,6,15,1,0,0,1
1695,1,0,0,0,2,47,0,3,0,0,0,1
1695,1,0,0,0,2,47,1,3,0,0,0,1
1695,1,0,0,0,2,47,2,3,0,0,0,1
1695,1,0,0,0,2,47,3,3,0,0,0,1
1695,1,0,0,0,2,47,4,3,0,0,0,1
1695,1,0,0,0,2,47,5,3,0,0,0,1
1695,1,0,0,0,2,47,6,3,0,0,0,1
1695,1,0,0,0,2,47,0,6,0,0,0,1
1695,1,0,0,0,2,47,1,6,0,0,0,1
1695,1,0,0,0,2,47,2,6,0,0,0,1
1695,1,0,0,0,2,47,3,6,0,0,0,1
1695,1,0,0,0,2,47,4,6,0,0,0,1
1695,1,0,0,0,2,47,5,6,0,0,0,1
1695,1,0,0,0,2,47,6,6,0,0,0,1
1695,1,0,0,0,2,47,0,7,1,0,0,1
1695,1,0,0,0,2,47,1,7,1,0,0,1
1695,1,0,0,0,2,47,2,7,1,0,0,1
1695,1,0,0,0,2,47,3,7,1,0,0,1
1695,1,0,0,0,2,47,4,7,1,0,0,1
1695,1,0,0,0,2,47,5,7,1,0,0,1
1695,1,0,0,0,2,47,6,7,1,0,0,1
1695,1,0,0,0,2,47,0,3,0,0,0,1
1695,1,0,0,0,2,47,1,3,0,0,0,1
1695,1,0,0,0,2,47,2,3,0,0,0,1
1695,1,0,0,0,2,47,3,3,0,0,0,1
1695,1,0,0,0,2,47,4,3,0,0,0,1
1695,1,0,0,0,2,47,5,3,0,0,0,1
1695,1,0,0,0,2,47,6,3,0,0,0,1
1695,1,0,0,0,2,47,0,6,0,0,0,1
1695,1,0,0,0,2,47,1,6,0,0,0,1
1695,1,0,0,0,2,47,2,6,0,0,0,1
1695,1,0,0,0,2,47,3,6,0,0,0,1
1695,1,0,0,0,2,47,4,6,0,0,0,1
1695,1,0,0,0,2,47,5,6,0,0,0,1
1695,1,0,0,0,2,47,6,6,0,0,0,1
1695,1,0,0,0,2,47,0,5,0,0,0,1
1695,1,0,0,0,2,47,1,5,0,0,0,1
1695,1,0,0,0,2,47,2,5,0,0,0,1
1695,1,0,0,0,2,47,3,5,0,0,0,1
1695,1,0,0,0,2,47,4,5,0,0,0,1
1695,1,0,0,0,2,47,5,5,0,0,0,1
1695,1,0,0,0,2,47,6,5,0,0,0,1
1695,1,0,0,0,2,47,0,2,0,1,0,1
1695,1,0,0,0,2,47,1,2,0,1,0,1
1695,1,0,0,0,2,47,2,2,0,1,0,1
1695,1,0,0,0,2,47,3,2,0,1,0,1
1695,1,0,0,0,2,47,4,2,0,1,0,1
1695,1,0,0,0,2,47,5,2,0,1,0,1
1695,1,0,0,0,2,47,6,2,0,1,0,1
1696,1,0,0,0,1,35,0,9,1,0,0,-1
1696,1,0,0,0,1,35,1,9,1,0,0,-1
1696,1,0,0,0,1,35,2,9,1,0,0,-1
1696,1,0,0,0,1,35,3,9,1,0,0,-1
1696,1,0,0,0,1,35,4,9,1,0,0,-1
1696,1,0,0,0,1,35,5,9,1,0,0,-1
1696,1,0,0,0,1,35,6,9,1,0,0,-1
1696,1,0,0,0,1,35,0,2,0,0,0,-1
1696,1,0,0,0,1,35,1,2,0,0,0,-1
1696,1,0,0,0,1,35,2,2,0,0,0,-1
1696,1,0,0,0,1,35,3,2,0,0,0,-1
1696,1,0,0,0,1,35,4,2,0,0,0,-1
1696,1,0,0,0,1,35,5,2,0,0,0,-1
1696,1,0,0,0,1,35,6,2,0,0,0,-1
1696,1,0,0,0,1,35,0,4,0,0,0,-1
1696,1,0,0,0,1,35,1,4,0,0,0,-1
1696,1,0,0,0,1,35,2,4,0,0,0,-1
1696,1,0,0,0,1,35,3,4,0,0,0,-1
1696,1,0,0,0,1,35,4,4,0,0,0,-1
1696,1,0,0,0,1,35,5,4,0,0,0,-1
1696,1,0,0,0,1,35,6,4,0,0,0,-1
1696,1,0,0,0,1,35,0,1,0,0,0,-1
1696,1,0,0,0,1,35,1,1,0,0,0,-1
1696,1,0,0,0,1,35,2,1,0,0,0,-1
1696,1,0,0,0,1,35,3,1,0,0,0,-1
1696,1,0,0,0,1,35,4,1,0,0,0,-1
1696,1,0,0,0,1,35,5,1,0,0,0,-1
1696,1,0,0,0,1,35,6,1,0,0,0,-1
1696,1,0,0,0,1,35,0,6,0,0,0,-1
1696,1,0,0,0,1,35,1,6,0,0,0,-1
1696,1,0,0,0,1,35,2,6,0,0,0,-1
1696,1,0,0,0,1,35,3,6,0,0,0,-1
1696,1,0,0,0,1,35,4,6,0,0,0,-1
1696,1,0,0,0,1,35,5,6,0,0,0,-1
1696,1,0,0,0,1,35,6,6,0,0,0,-1
1696,1,0,0,0,1,35,0,5,0,1,0,-1
1696,1,0,0,0,1,35,1,5,0,1,0,-1
1696,1,0,0,0,1,35,2,5,0,1,0,-1
1696,1,0,0,0,1,35,3,5,0,1,0,-1
1696,1,0,0,0,1,35,4,5,0,1,0,-1
1696,1,0,0,0,1,35,5,5,0,1,0,-1
1696,1,0,0,0,1,35,6,5,0,1,0,-1
1696,1,0,0,0,1,35,0,3,0,0,0,-1
1696,1,0,0,0,1,35,1,3,0,0,0,-1
1696,1,0,0,0,1,35,2,3,0,0,0,-1
1696,1,0,0,0,1,35,3,3,0,0,0,-1
1696,1,0,0,0,1,35,4,3,0,0,0,-1
1696,1,0,0,0,1,35,5,3,0,0,0,-1
1696,1,0,0,0,1,35,6,3,0,0,0,-1
1696,1,0,0,0,1,35,0,5,0,0,0,-1
1696,1,0,0,0,1,35,1,5,0,0,0,-1
1696,1,0,0,0,1,35,2,5,0,0,0,-1
1696,1,0,0,0,1,35,3,5,0,0,0,-1
1696,1,0,0,0,1,35,4,5,0,0,0,-1
1696,1,0,0,0,1,35,5,5,0,0,0,-1
1696,1,0,0,0,1,35,6,5,0,0,0,-1
1697,1,0,0,0,2,41,0,15,1,0,0,-1
1697,1,0,0,0,2,41,1,15,1,0,0,-1
1697,1,0,0,0,2,41,2,15,1,0,0,-1
1697,1,0,0,0,2,41,3,15,1,0,0,-1
1697,1,0,0,0,2,41,4,15,1,0,0,-1
1697,1,0,0,0,2,41,5,15,1,0,0,-1
1697,1,0,0,0,2,41,6,15,1,0,0,-1
1697,1,0,0,0,2,41,0,9,1,0,0,-1
1697,1,0,0,0,2,41,1,9,1,0,0,-1
1697,1,0,0,0,2,41,2,9,1,0,0,-1
1697,1,0,0,0,2,41,3,9,1,0,0,-1
1697,1,0,0,0,2,41,4,9,1,0,0,-1
1697,1,0,0,0,2,41,5,9,1,0,0,-1
1697,1,0,0,0,2,41,6,9,1,0,0,-1
1697,1,0,0,0,2,41,0,2,0,1,0,-1
1697,1,0,0,0,2,41,1,2,0,1,0,-1
1697,1,0,0,0,2,41,2,2,0,1,0,-1
1697,1,0,0,0,2,41,3,2,0,1,0,-1
1697,1,0,0,0,2,41,4,2,0,1,0,-1
1697,1,0,0,0,2,41,5,2,0,1,0,-1
1697,1,0,0,0,2,41,6,2,0,1,0,-1
1697,1,0,0,0,2,41,0,3,0,0,0,-1
1697,1,0,0,0,2,41,1,3,0,0,0,-1
1697,1,0,0,0,2,41,2,3,0,0,0,-1
1697,1,0,0,0,2,41,3,3,0,0,0,-1
1697,1,0,0,0,2,41,4,3,0,0,0,-1
1697,1,0,0,0,2,41,5,3,0,0,0,-1
1697,1,0,0,0,2,41,6,3,0,0,0,-1
1697,1,0,0,0,2,41,0,4,0,0,0,-1
1697,1,0,0,0,2,41,1,4,0,0,0,-1
1697,1,0,0,0,2,41,2,4,0,0,0,-1
1697,1,0,0,0,2,41,3,4,0,0,0,-1
1697,1,0,0,0,2,41,4,4,0,0,0,-1
1697,1,0,0,0,2,41,5,4,0,0,0,-1
1697,1,0,0,0,2,41,6,4,0,0,0,-1
1697,1,0,0,0,2,41,0,2,0,1,0,-1
1697,1,0,0,0,2,41,1,2,0,1,0,-1
1697,1,0,0,0,2,41,2,2,0,1,0,-1
1697,1,0,0,0,2,41,3,2,0,1,0,-1
1697,1,0,0,0,2,41,4,2,0,1,0,-1
1697,1,0,0,0,2,41,5,2,0,1,0,-1
1697,1,0,0,0,2,41,6,2,0,1,0,-1
1697,1,0,0,0,2,41,0,3,0,0,0,-1
1697,1,0,0,0,2,41,1,3,0,0,0,-1
1697,1,0,0,0,2,41,2,3,0,0,0,-1
1697,1,0,0,0,2,41,3,3,0,0,0,-1
1697,1,0,0,0,2,41,4,3,0,0,0,-1
1697,1,0,0,0,2,41,5,3,0,0,0,-1
1697,1,0,0,0,2,41,6,3,0,0,0,-1
1697,1,0,0,0,2,41,0,3,0,0,0,-1
1697,1,0,0,0,2,41,1,3,0,0,0,-1
1697,1,0,0,0,2,41,2,3,0,0,0,-1
1697,1,0,0,0,2,41,3,3,0,0,0,-1
1697,1,0,0,0,2,41,4,3,0,0,0,-1
1697,1,0,0,0,2,41,5,3,0,0,0,-1
1697,1,0,0,0,2,41,6,3,0,0,0,-1
1698,1,0,0,0,0,22,0,1,0,0,0,1
1698,1,0,0,0,0,22,1,1,0,0,0,1
1698,1,0,0,0,0,22,2,1,0,0,0,1
1698,1,0,0,0,0,22,3,1,0,0,0,1
1698,1,0,0,0,0,22,4,1,0,0,0,1
1698,1,0,0,0,0,22,5,1,0,0,0,1
1698,1,0,0,0,0,22,6,1,0,0,0,1
1698,1,0,0,0,0,22,0,4,0,0,0,1
1698,1,0,0,0,0,22,1,4,0,0,0,1
1698,1,0,0,0,0,22,2,4,0,0,0,1
1698,1,0,0,0,0,22,3,4,0,0,0,1
1698,1,0,0,0,0,22,4,4,0,0,0,1
1698,1,0,0,0,0,22,5,4,0,0,0,1
1698,1,0,0,0,0,22,6,4,0,0,0,1
1698,1,0,0,0,0,22,0,2,0,0,0,1
1698,1,0,0,0,0,22,1,2,0,0,0,1
1698,1,0,0,0,0,22,2,2,0,0,0,1
1698,1,0,0,0,0,22,3,2,0,0,0,1
1698,1,0,0,0,0,22,4,2,0,0,0,1
1698,1,0,0,0,0,22,5,2,0,0,0,1
1698,1,0,0,0,0,22,6,2,0,0,0,1
1698,1,0,0,0,0,22,0,2,0,1,0,1
1698,1,0,0,0,0,22,1,2,0,1,0,1
1698,1,0,0,0,0,22,2,2,0,1,0,1
1698,1,0,0,0,0,22,3,2,0,1,0,1
1698,1,0,0,0,0,22,4,2,0,1,0,1
1698,1,0,0,0,0,22,5,2,0,1,0,1
1698,1,0,0,0,0,22,6,2,0,1,0,1
1698,1,0,0,0,0,22,0,3,0,0,0,1
1698,1,0,0,0,0,22,1,3,0,0,0,1
1698,1,0,0,0,0,22,2,3,0,0,0,1
1698,1,0,0,0,0,22,3,3,0,0,0,1
1698,1,0,0,0,0,22,4,3,0,0,0,1
1698,1,0,0,0,0,22,5,3,0,0,0,1
1698,1,0,0,0,0,22,6,3,0,0,0,1
1698,1,0,0,0,0,22,0,5,0,0,0,1
1698,1,0,0,0,0,22,1,5,0,0,0,1
1698,1,0,0,0,0,22,2,5,0,0,0,1
1698,1,0,0,0,0,22,3,5,0,0,0,1
1698,1,0,0,0,0,22,4,5,0,0,0,1
1698,1,0,0,0,0,22,5,5,0,0,0,1
1698,1,0,0,0,0,22,6,5,0,0,0,1
1698,1,0,0,0,0,22,0,3,0,0,0,1
1698,1,0,0,0,0,22,1,3,0,0,0,1
1698,1,0,0,0,0,22,2,3,0,0,0,1
1698,1,0,0,0,0,22,3,3,0,0,0,1
1698,1,0,0,0,0,22,4,3,0,0,0,1
1698,1,0,0,0,0,22,5,3,0,0,0,1
1698,1,0,0,0,0,22,6,3,0,0,0,1
1698,1,0,0,0,0,22,0,2,0,1,0,1
1698,1,0,0,0,0,22,1,2,0,1,0,1
1698,1,0,0,0,0,22,2,2,0,1,0,1
1698,1,0,0,0,0,22,3,2,0,1,0,1
1698,1,0,0,0,0,22,4,2,0,1,0,1
1698,1,0,0,0,0,22,5,2,0,1,0,1
1698,1,0,0,0,0,22,6,2,0,1,0,1
1699,1,0,0,0,2,33,0,7,1,0,0,-1
1699,1,0,0,0,2,33,1,7,1,0,0,-1
1699,1,0,0,0,2,33,2,7,1,0,0,-1
1699,1,0,0,0,2,33,3,7,1,0,0,-1
1699,1,0,0,0,2,33,4,7,1,0,0,-1
1699,1,0,0,0,2,33,5,7,1,0,0,-1
1699,1,0,0,0,2,33,6,7,1,0,0,-1
1699,1,0,0,0,2,33,0,1,0,0,0,-1
1699,1,0,0,0,2,33,1,1,0,0,0,-1
1699,1,0,0,0,2,33,2,1,0,0,0,-1
1699,1,0,0,0,2,33,3,1,0,0,0,-1
1699,1,0,0,0,2,33,4,1,0,0,0,-1
1699,1,0,0,0,2,33,5,1,0,0,0,-1
1699,1,0,0,0,2,33,6,1,0,0,0,-1
1699,1,0,0,0,2,33,0,5,0,0,0,-1
1699,1,0,0,0,2,33,1,5,0,0,0,-1
1699,1,0,0,0,2,33,2,5,0,0,0,-1
1699,1,0,0,0,2,33,3,5,0,0,0,-1
1699,1,0,0,0,2,33,4,5,0,0,0,-1
1699,1,0,0,0,2,33,5,5,0,0,0,-1
1699,1,0,0,0,2,33,6,5,0,0,0,-1
1699,1,0,0,0,2,33,0,9,1,0,0,-1
1699,1,0,0,0,2,33,1,9,1,0,0,-1
1699,1,0,0,0,2,33,2,9,1,0,0,-1
1699,1,0,0,0,2,33,3,9,1,0,0,-1
1699,1,0,0,0,2,33,4,9,1,0,0,-1
1699,1,0,0,0,2,33,5,9,1,0,0,-1
1699,1,0,0,0,2,33,6,9,1,0,0,-1
1699,1,0,0,0,2,33,0,2,0,0,0,-1
1699,1,0,0,0,2,33,1,2,0,0,0,-1
1699,1,0,0,0,2,33,2,2,0,0,0,-1
1699,1,0,0,0,2,33,3,2,0,0,0,-1
1699,1,0,0,0,2,33,4,2,0,0,0,-1
1699,1,0,0,0,2,33,5,2,0,0,0,-1
1699,1,0,0,0,2,33,6,2,0,0,0,-1
1699,1,0,0,0,2,33,0,1,0,0,0,-1
1699,1,0,0,0,2,33,1,1,0,0,0,-1
1699,1,0,0,0,2,33,2,1,0,0,0,-1
1699,1,0,0,0,2,33,3,1,0,0,0,-1
1699,1,0,0,0,2,33,4,1,0,0,0,-1
1699,1,0,0,0,2,33,5,1,0,0,0,-1
1699,1,0,0,0,2,33,6,1,0,0,0,-1
1699,1,0,0,0,2,33,0,2,0,1,0,-1
1699,1,0,0,0,2,33,1,2,0,1,0,-1
1699,1,0,0,0,2,33,2,2,0,1,0,-1
1699,1,0,0,0,2,33,3,2,0,1,0,-1
1699,1,0,0,0,2,33,4,2,0,1,0,-1
1699,1,0,0,0,2,33,5,2,0,1,0,-1
1699,1,0,0,0,2,33,6,2,0,1,0,-1
1699,1,0,0,0,2,33,0,6,0,0,0,-1
1699,1,0,0,0,2,33,1,6,0,0,0,-1
1699,1,0,0,0,2,33,2,6,0,0,0,-1
1699,1,0,0,0,2,33,3,6,0,0,0,-1
1699,1,0,0,0,2,33,4,6,0,0,0,-1
1699,1,0,0,0,2,33,5,6,0,0,0,-1
1699,1,0,0,0,2,33,6,6,0,0,0,-1
1700,1,0,0,0,1,33,0,4,0,0,0,-1
1700,1,0,0,0,1,33,1,4,0,0,0,-1
1700,1,0,0,0,1,33,2,4,0,0,0,-1
1700,1,0,0,0,1,33,3,4,0,0,0,-1
1700,1,0,0,0,1,33,4,4,0,0,0,-1
1700,1,0,0,0,1,33,5,4,0,0,0,-1
1700,1,0,0,0,1,33,6,4,0,0,0,-1
1700,1,0,0,0,1,33,0,3,0,0,0,-1
1700,1,0,0,0,1,33,1,3,0,0,0,-1
1700,1,0,0,0,1,33,2,3,0,0,0,-1
1700,1,0,0,0,1,33,3,3,0,0,0,-1
1700,1,0,0,0,1,33,4,3,0,0,0,-1
1700,1,0,0,0,1,33,5,3,0,0,0,-1
1700,1,0,0,0,1,33,6,3,0,0,0,-1
1700,1,0,0,0,1,33,0,4,0,0,0,-1
1700,1,0,0,0,1,33,1,4,0,0,0,-1
1700,1,0,0,0,1,33,2,4,0,0,0,-1
1700,1,0,0,0,1,33,3,4,0,0,0,-1
1700,1,0,0,0,1,33,4,4,0,0,0,-1
1700,1,0,0,0,1,33,5,4,0,0,0,-1
1700,1,0,0,0,1,33,6,4,0,0,0,-1
1700,1,0,0,0,1,33,0,2,0,1,0,-1
1700,1,0,0,0,1,33,1,2,0,1,0,-1
1700,1,0,0,0,1,33,2,2,0,1,0,-1
1700,1,0,0,0,1,33,3,2,0,1,0,-1
1700,1,0,0,0,1,33,4,2,0,1,0,-1
1700,1,0,0,0,1,33,5,2,0,1,0,-1
1700,1,0,0,0,1,33,6,2,0,1,0,-1
1700,1,0,0,0,1,33,0,4,0,0,0,-1
1700,1,0,0,0,1,33,1,4,0,0,0,-1
1700,1,0,0,0,1,33,2,4,0,0,0,-1
1700,1,0,0,0,1,33,3,4,0,0,0,-1
1700,1,0,0,0,1,33,4,4,0,0,0,-1
1700,1,0,0,0,1,33,5,4,0,0,0,-1
1700,1,0,0,0,1,33,6,4,0,0,0,-1
1700,1,0,0,0,1,33,0,7,1,0,0,-1
1700,1,0,0,0,1,33,1,7,1,0,0,-1
1700,1,0,0,0,1,33,2,7,1,0,0,-1
1700,1,0,0,0,1,33,3,7,1,0,0,-1
1700,1,0,0,0,1,33,4,7,1,0,0,-1
1700,1,0,0,0,1,33,5,7,1,0,0,-1
1700,1,0,0,0,1,33,6,7,1,0,0,-1
1700,1,0,0,0,1,33,0,4,0,0,0,-1
1700,1,0,0,0,1,33,1,4,0,0,0,-1
1700,1,0,0,0,1,33,2,4,0,0,0,-1
1700,1,0,0,0,1,33,3,4,0,0,0,-1
1700,1,0,0,0,1,33,4,4,0,0,0,-1
1700,1,0,0,0,1,33,5,4,0,0,0,-1
1700,1,0,0,0,1,33,6,4,0,0,0,-1
1700,1,0,0,0,1,33,0,5,0,1,0,-1
1700,1,0,0,0,1,33,1,5,0,1,0,-1
1700,1,0,0,0,1,33,2,5,0,1,0,-1
1700,1,0,0,0,1,33,3,5,0,1,0,-1
1700,1,0,0,0,1,33,4,5,0,1,0,-1
1700,1,0,0,0,1,33,5,5,0,1,0,-1
1700,1,0,0,0,1,33,6,5,0,1,0,-1
1701,1,0,0,0,4,53,0,7,1,0,0,1
1701,1,0,0,0,4,53,1,7,1,0,0,1
1701,1,0,0,0,4,53,2,7,1,0,0,1
1701,1,0,0,0,4,53,3,7,1,0,0,1
1701,1,0,0,0,4,53,4,7,1,0,0,1
1701,1,0,0,0,4,53,5,7,1,0,0,1
1701,1,0,0,0,4,53,6,7,1,0,0,1
1701,1,0,0,0,4,53,0,9,1,0,0,1
1701,1,0,0,0,4,53,1,9,1,0,0,1
1701,1,0,0,0,4,53,2,9,1,0,0,1
1701,1,0,0,0,4,53,3,9,1,0,0,1
1701,1,0,0,0,4,53,4,9,1,0,0,1
1701,1,0,0,0,4,53,5,9,1,0,0,1
1701,1,0,0,0,4,53,6,9,1,0,0,1
1701,1,0,0,0,4,53,0,9,1,0,0,1
1701,1,0,0,0,4,53,1,9,1,0,0,1
1701,1,0,0,0,4,53,2,9,1,0,0,1
1701,1,0,0,0,4,53,3,9,1,0,0,1
1701,1,0,0,0,4,53,4,9,1,0,0,1
1701,1,0,0,0,4,53,5,9,1,0,0,1
1701,1,0,0,0,4,53,6,9,1,0,0,1
1701,1,0,0,0,4,53,0,10,1,0,0,1
1701,1,0,0,0,4,53,1,10,1,0,0,1
1701,1,0,0,0,4,53,2,10,1,0,0,1
1701,1,0,0,0,4,53,3,10,1,0,0,1
1701,1,0,0,0,4,53,4,10,1,0,0,1
1701,1,0,0,0,4,53,5,10,1,0,0,1
1701,1,0,0,0,4,53,6,10,1,0,0,1
1701,1,0,0,0,4,53,0,6,0,0,0,1
1701,1,0,0,0,4,53,1,6,0,0,0,1
1701,1,0,0,0,4,53,2,6,0,0,0,1
1701,1,0,0,0,4,53,3,6,0,0,0,1
1701,1,0,0,0,4,53,4,6,0,0,0,1
1701,1,0,0,0,4,53,5,6,0,0,0,1
1701,1,0,0,0,4,53,6,6,0,0,0,1
1701,1,0,0,0,4,53,0,6,0,0,0,1
1701,1,0,0,0,4,53,1,6,0,0,0,1
1701,1,0,0,0,4,53,2,6,0,0,0,1
1701,1,0,0,0,4,53,3,6,0,0,0,1
1701,1,0,0,0,4,53,4,6,0,0,0,1
1701,1,0,0,0,4,53,5,6,0,0,0,1
1701,1,0,0,0,4,53,6,6,0,0,0,1
1701,1,0,0,0,4,53,0,1,0,0,0,1
1701,1,0,0,0,4,53,1,1,0,0,0,1
1701,1,0,0,0,4,53,2,1,0,0,0,1
1701,1,0,0,0,4,53,3,1,0,0,0,1
1701,1,0,0,0,4,53,4,1,0,0,0,1
1701,1,0,0,0,4,53,5,1,0,0,0,1
1701,1,0,0,0,4,53,6,1,0,0,0,1
1701,1,0,0,0,4,53,0,5,0,1,0,1
1701,1,0,0,0,4,53,1,5,0,1,0,1
1701,1,0,0,0,4,53,2,5,0,1,0,1
1701,1,0,0,0,4,53,3,5,0,1,0,1
1701,1,0,0,0,4,53,4,5,0,1,0,1
1701,1,0,0,0,4,53,5,5,0,1,0,1
1701,1,0,0,0,4,53,6,5,0,1,0,1
1702,1,0,0,0,1,36,0,7,1,0,0,-1
1702,1,0,0,0,1,36,1,7,1,0,0,-1
1702,1,0,0,0,1,36,2,7,1,0,0,-1
1702,1,0,0,0,1,36,3,7,1,0,0,-1
1702,1,0,0,0,1,36,4,7,1,0,0,-1
1702,1,0,0,0,1,36,5,7,1,0,0,-1
1702,1,0,0,0,1,36,6,7,1,0,0,-1
1702,1,0,0,0,1,36,0,6,0,0,0,-1
1702,1,0,0,0,1,36,1,6,0,0,0,-1
1702,1,0,0,0,1,36,2,6,0,0,0,-1
1702,1,0,0,0,1,36,3,6,0,0,0,-1
1702,1,0,0,0,1,36,4,6,0,0,0,-1
1702,1,0,0,0,1,36,5,6,0,0,0,-1
1702,1,0,0,0,1,36,6,6,0,0,0,-1
1702,1,0,0,0,1,36,0,5,0,0,0,-1
1702,1,0,0,0,1,36,1,5,0,0,0,-1
1702,1,0,0,0,1,36,2,5,0,0,0,-1
1702,1,0,0,0,1,36,3,5,0,0,0,-1
1702,1,0,0,0,1,36,4,5,0,0,0,-1
1702,1,0,0,0,1,36,5,5,0,0,0,-1
1702,1,0,0,0,1,36,6,5,0,0,0,-1
1702,1,0,0,0,1,36,0,5,0,1,0,-1
1702,1,0,0,0,1,36,1,5,0,1,0,-1
1702,1,0,0,0,1,36,2,5,0,1,0,-1
1702,1,0,0,0,1,36,3,5,0,1,0,-1
1702,1,0,0,0,1,36,4,5,0,1,0,-1
1702,1,0,0,0,1,36,5,5,0,1,0,-1
1702,1,0,0,0,1,36,6,5,0,1,0,-1
1702,1,0,0,0,1,36,0,3,0,0,0,-1
1702,1,0,0,0,1,36,1,3,0,0,0,-1
1702,1,0,0,0,1,36,2,3,0,0,0,-1
1702,1,0,0,0,1,36,3,3,0,0,0,-1
1702,1,0,0,0,1,36,4,3,0,0,0,-1
1702,1,0,0,0,1,36,5,3,0,0,0,-1
1702,1,0,0,0,1,36,6,3,0,0,0,-1
1702,1,0,0,0,1,36,0,2,0,1,0,-1
1702,1,0,0,0,1,36,1,2,0,1,0,-1
1702,1,0,0,0,1,36,2,2,0,1,0,-1
1702,1,0,0,0,1,36,3,2,0,1,0,-1
1702,1,0,0,0,1,36,4,2,0,1,0,-1
1702,1,0,0,0,1,36,5,2,0,1,0,-1
1702,1,0,0,0,1,36,6,2,0,1,0,-1
1702,1,0,0,0,1,36,0,2,0,0,0,-1
1702,1,0,0,0,1,36,1,2,0,0,0,-1
1702,1,0,0,0,1,36,2,2,0,0,0,-1
