game_id,round,is_enemy,my_seals,opp_seals,hand_champions,hand_total_power,slot_index,card_id,card_power,card_is_champion,card_has_haste,card_has_activate,opp_slot_power,reward
2616,1,0,0,0,3,42,2,35,1,0,0,0,0,0.8100
2616,1,0,0,0,3,42,3,35,1,0,0,0,0,0.8100
2616,1,0,0,0,3,42,4,35,1,0,0,0,0,0.8100
2616,1,0,0,0,3,42,5,35,1,0,0,0,0,0.8100
2616,1,0,0,0,3,42,6,35,1,0,0,0,0,0.8100
2616,1,0,0,0,3,42,0,35,1,0,0,0,0,0.8100
2616,1,0,0,0,3,42,1,35,1,0,0,0,0,0.8100
2616,1,0,0,0,3,42,2,35,1,0,0,0,0,0.8100
2616,1,0,0,0,3,42,3,35,1,0,0,0,0,0.8100
2616,1,0,0,0,3,42,4,35,1,0,0,0,0,0.8100
2616,1,0,0,0,3,42,5,35,1,0,0,0,0,0.8100
2616,1,0,0,0,3,42,6,35,1,0,0,0,0,0.8100
2617,1,0,0,0,1,38,0,9,4,0,0,0,0,-0.8100
2617,1,0,0,0,1,38,1,9,4,0,0,0,0,-0.8100
2617,1,0,0,0,1,38,2,9,4,0,0,0,0,-0.8100
2617,1,0,0,0,1,38,3,9,4,0,0,0,0,-0.8100
2617,1,0,0,0,1,38,4,9,4,0,0,0,0,-0.8100
2617,1,0,0,0,1,38,5,9,4,0,0,0,0,-0.8100
2617,1,0,0,0,1,38,6,9,4,0,0,0,0,-0.8100
2617,1,0,0,0,1,38,0,15,7,1,0,1,0,-0.8100
2617,1,0,0,0,1,38,1,15,7,1,0,1,0,-0.8100
2617,1,0,0,0,1,38,2,15,7,1,0,1,0,-0.8100
2617,1,0,0,0,1,38,3,15,7,1,0,1,0,-0.8100
2617,1,0,0,0,1,38,4,15,7,1,0,1,0,-0.8100
2617,1,0,0,0,1,38,5,15,7,1,0,1,0,-0.8100
2617,1,0,0,0,1,38,6,15,7,1,0,1,0,-0.8100
2617,1,0,0,0,1,38,0,16,5,0,0,0,0,-0.8100
2617,1,0,0,0,1,38,1,16,5,0,0,0,0,-0.8100
2617,1,0,0,0,1,38,2,16,5,0,0,0,0,-0.8100
2617,1,0,0,0,1,38,3,16,5,0,0,0,0,-0.8100
2617,1,0,0,0,1,38,4,16,5,0,0,0,0,-0.8100
2617,1,0,0,0,1,38,5,16,5,0,0,0,0,-0.8100
2617,1,0,0,0,1,38,6,16,5,0,0,0,0,-0.8100
2617,1,0,0,0,1,38,0,20,3,0,0,1,0,-0.8100
2617,1,0,0,0,1,38,1,20,3,0,0,1,0,-0.8100
2617,1,0,0,0,1,38,2,20,3,0,0,1,0,-0.8100
2617,1,0,0,0,1,38,3,20,3,0,0,1,0,-0.8100
2617,1,0,0,0,1,38,4,20,3,0,0,1,0,-0.8100
2617,1,0,0,0,1,38,5,20,3,0,0,1,0,-0.8100
2617,1,0,0,0,1,38,6,20,3,0,0,1,0,-0.8100
2617,1,0,0,0,1,38,0,16,5,0,0,0,0,-0.8100
2617,1,0,0,0,1,38,1,16,5,0,0,0,0,-0.8100
2617,1,0,0,0,1,38,2,16,5,0,0,0,0,-0.8100
2617,1,0,0,0,1,38,3,16,5,0,0,0,0,-0.8100
2617,1,0,0,0,1,38,4,16,5,0,0,0,0,-0.8100
2617,1,0,0,0,1,38,5,16,5,0,0,0,0,-0.8100
2617,1,0,0,0,1,38,6,16,5,0,0,0,0,-0.8100
2617,1,0,0,0,1,38,0,11,6,0,0,1,0,-0.8100
2617,1,0,0,0,1,38,1,11,6,0,0,1,0,-0.8100
2617,1,0,0,0,1,38,2,11,6,0,0,1,0,-0.8100
2617,1,0,0,0,1,38,3,11,6,0,0,1,0,-0.8100
2617,1,0,0,0,1,38,4,11,6,0,0,1,0,-0.8100
2617,1,0,0,0,1,38,5,11,6,0,0,1,0,-0.8100
2617,1,0,0,0,1,38,6,11,6,0,0,1,0,-0.8100
2617,1,0,0,0,1,38,0,17,4,0,0,0,0,-0.8100
2617,1,0,0,0,1,38,1,17,4,0,0,0,0,-0.8100
2617,1,0,0,0,1,38,2,17,4,0,0,0,0,-0.8100
2617,1,0,0,0,1,38,3,17,4,0,0,0,0,-0.8100
2617,1,0,0,0,1,38,4,17,4,0,0,0,0,-0.8100
2617,1,0,0,0,1,38,5,17,4,0,0,0,0,-0.8100
2617,1,0,0,0,1,38,6,17,4,0,0,0,0,-0.8100
2617,1,0,0,0,1,38,0,9,4,0,0,0,0,-0.8100
2617,1,0,0,0,1,38,1,9,4,0,0,0,0,-0.8100
2617,1,0,0,0,1,38,2,9,4,0,0,0,0,-0.8100
2617,1,0,0,0,1,38,3,9,4,0,0,0,0,-0.8100
2617,1,0,0,0,1,38,4,9,4,0,0,0,0,-0.8100
2617,1,0,0,0,1,38,5,9,4,0,0,0,0,-0.8100
2617,1,0,0,0,1,38,6,9,4,0,0,0,0,-0.8100
2618,1,0,0,0,2,39,0,38,6,0,0,0,0,-0.8100
2618,1,0,0,0,2,39,1,38,6,0,0,0,0,-0.8100
2618,1,0,0,0,2,39,2,38,6,0,0,0,0,-0.8100
2618,1,0,0,0,2,39,3,38,6,0,0,0,0,-0.8100
2618,1,0,0,0,2,39,4,38,6,0,0,0,0,-0.8100
2618,1,0,0,0,2,39,5,38,6,0,0,0,0,-0.8100
2618,1,0,0,0,2,39,6,38,6,0,0,0,0,-0.8100
2618,1,0,0,0,2,39,0,40,1,0,0,0,0,-0.8100
2618,1,0,0,0,2,39,1,40,1,0,0,0,0,-0.8100
2618,1,0,0,0,2,39,2,40,1,0,0,0,0,-0.8100
2618,1,0,0,0,2,39,3,40,1,0,0,0,0,-0.8100
2618,1,0,0,0,2,39,4,40,1,0,0,0,0,-0.8100
2618,1,0,0,0,2,39,5,40,1,0,0,0,0,-0.8100
2618,1,0,0,0,2,39,6,40,1,0,0,0,0,-0.8100
2618,1,0,0,0,2,39,0,34,6,0,0,0,0,-0.8100
2618,1,0,0,0,2,39,1,34,6,0,0,0,0,-0.8100
2618,1,0,0,0,2,39,2,34,6,0,0,0,0,-0.8100
2618,1,0,0,0,2,39,3,34,6,0,0,0,0,-0.8100
2618,1,0,0,0,2,39,4,34,6,0,0,0,0,-0.8100
2618,1,0,0,0,2,39,5,34,6,0,0,0,0,-0.8100
2618,1,0,0,0,2,39,6,34,6,0,0,0,0,-0.8100
2618,1,0,0,0,2,39,0,42,5,0,1,0,0,-0.8100
2618,1,0,0,0,2,39,1,42,5,0,1,0,0,-0.8100
2618,1,0,0,0,2,39,2,42,5,0,1,0,0,-0.8100
2618,1,0,0,0,2,39,3,42,5,0,1,0,0,-0.8100
2618,1,0,0,0,2,39,4,42,5,0,1,0,0,-0.8100
2618,1,0,0,0,2,39,5,42,5,0,1,0,0,-0.8100
2618,1,0,0,0,2,39,6,42,5,0,1,0,0,-0.8100
2618,1,0,0,0,2,39,0,35,1,0,0,0,0,-0.8100
2618,1,0,0,0,2,39,1,35,1,0,0,0,0,-0.8100
2618,1,0,0,0,2,39,2,35,1,0,0,0,0,-0.8100
2618,1,0,0,0,2,39,3,35,1,0,0,0,0,-0.8100
2618,1,0,0,0,2,39,4,35,1,0,0,0,0,-0.8100
2618,1,0,0,0,2,39,5,35,1,0,0,0,0,-0.8100
2618,1,0,0,0,2,39,6,35,1,0,0,0,0,-0.8100
2618,1,0,0,0,2,39,0,2,9,1,0,0,0,-0.8100
2618,1,0,0,0,2,39,1,2,9,1,0,0,0,-0.8100
2618,1,0,0,0,2,39,2,2,9,1,0,0,0,-0.8100
2618,1,0,0,0,2,39,3,2,9,1,0,0,0,-0.8100
2618,1,0,0,0,2,39,4,2,9,1,0,0,0,-0.8100
2618,1,0,0,0,2,39,5,2,9,1,0,0,0,-0.8100
2618,1,0,0,0,2,39,6,2,9,1,0,0,0,-0.8100
2618,1,0,0,0,2,39,0,31,2,0,0,0,0,-0.8100
2618,1,0,0,0,2,39,1,31,2,0,0,0,0,-0.8100
2618,1,0,0,0,2,39,2,31,2,0,0,0,0,-0.8100
2618,1,0,0,0,2,39,3,31,2,0,0,0,0,-0.8100
2618,1,0,0,0,2,39,4,31,2,0,0,0,0,-0.8100
2618,1,0,0,0,2,39,5,31,2,0,0,0,0,-0.8100
2618,1,0,0,0,2,39,6,31,2,0,0,0,0,-0.8100
2618,1,0,0,0,2,39,0,1,9,1,0,1,0,-0.8100
2618,1,0,0,0,2,39,1,1,9,1,0,1,0,-0.8100
2618,1,0,0,0,2,39,2,1,9,1,0,1,0,-0.8100
2618,1,0,0,0,2,39,3,1,9,1,0,1,0,-0.8100
2618,1,0,0,0,2,39,4,1,9,1,0,1,0,-0.8100
2618,1,0,0,0,2,39,5,1,9,1,0,1,0,-0.8100
2618,1,0,0,0,2,39,6,1,9,1,0,1,0,-0.8100
2619,1,0,0,0,2,38,0,30,7,1,0,0,0,0.8100
2619,1,0,0,0,2,38,1,30,7,1,0,0,0,0.8100
2619,1,0,0,0,2,38,2,30,7,1,0,0,0,0.8100
2619,1,0,0,0,2,38,3,30,7,1,0,0,0,0.8100
2619,1,0,0,0,2,38,4,30,7,1,0,0,0,0.8100
2619,1,0,0,0,2,38,5,30,7,1,0,0,0,0.8100
2619,1,0,0,0,2,38,6,30,7,1,0,0,0,0.8100
2619,1,0,0,0,2,38,0,41,2,0,1,0,0,0.8100
2619,1,0,0,0,2,38,1,41,2,0,1,0,0,0.8100
2619,1,0,0,0,2,38,2,41,2,0,1,0,0,0.8100
2619,1,0,0,0,2,38,3,41,2,0,1,0,0,0.8100
2619,1,0,0,0,2,38,4,41,2,0,1,0,0,0.8100
2619,1,0,0,0,2,38,5,41,2,0,1,0,0,0.8100
2619,1,0,0,0,2,38,6,41,2,0,1,0,0,0.8100
2619,1,0,0,0,2,38,0,33,4,0,0,0,0,0.8100
2619,1,0,0,0,2,38,1,33,4,0,0,0,0,0.8100
2619,1,0,0,0,2,38,2,33,4,0,0,0,0,0.8100
2619,1,0,0,0,2,38,3,33,4,0,0,0,0,0.8100
2619,1,0,0,0,2,38,4,33,4,0,0,0,0,0.8100
2619,1,0,0,0,2,38,5,33,4,0,0,0,0,0.8100
2619,1,0,0,0,2,38,6,33,4,0,0,0,0,0.8100
2619,1,0,0,0,2,38,0,29,5,0,0,1,0,0.8100
2619,1,0,0,0,2,38,1,29,5,0,0,1,0,0.8100
2619,1,0,0,0,2,38,2,29,5,0,0,1,0,0.8100
2619,1,0,0,0,2,38,3,29,5,0,0,1,0,0.8100
2619,1,0,0,0,2,38,4,29,5,0,0,1,0,0.8100
2619,1,0,0,0,2,38,5,29,5,0,0,1,0,0.8100
2619,1,0,0,0,2,38,6,29,5,0,0,1,0,0.8100
2619,1,0,0,0,2,38,0,35,1,0,0,0,0,0.8100
2619,1,0,0,0,2,38,1,35,1,0,0,0,0,0.8100
2619,1,0,0,0,2,38,2,35,1,0,0,0,0,0.8100
2619,1,0,0,0,2,38,3,35,1,0,0,0,0,0.8100
2619,1,0,0,0,2,38,4,35,1,0,0,0,0,0.8100
2619,1,0,0,0,2,38,5,35,1,0,0,0,0,0.8100
2619,1,0,0,0,2,38,6,35,1,0,0,0,0,0.8100
2619,1,0,0,0,2,38,0,25,9,1,0,0,0,0.8100
2619,1,0,0,0,2,38,1,25,9,1,0,0,0,0.8100
2619,1,0,0,0,2,38,2,25,9,1,0,0,0,0.8100
2619,1,0,0,0,2,38,3,25,9,1,0,0,0,0.8100
2619,1,0,0,0,2,38,4,25,9,1,0,0,0,0.8100
2619,1,0,0,0,2,38,5,25,9,1,0,0,0,0.8100
2619,1,0,0,0,2,38,6,25,9,1,0,0,0,0.8100
2619,1,0,0,0,2,38,0,29,5,0,0,1,0,0.8100
2619,1,0,0,0,2,38,1,29,5,0,0,1,0,0.8100
2619,1,0,0,0,2,38,2,29,5,0,0,1,0,0.8100
2619,1,0,0,0,2,38,3,29,5,0,0,1,0,0.8100
2619,1,0,0,0,2,38,4,29,5,0,0,1,0,0.8100
2619,1,0,0,0,2,38,5,29,5,0,0,1,0,0.8100
2619,1,0,0,0,2,38,6,29,5,0,0,1,0,0.8100
2619,1,0,0,0,2,38,0,42,5,0,1,0,0,0.8100
2619,1,0,0,0,2,38,1,42,5,0,1,0,0,0.8100
2619,1,0,0,0,2,38,2,42,5,0,1,0,0,0.8100
2619,1,0,0,0,2,38,3,42,5,0,1,0,0,0.8100
2619,1,0,0,0,2,38,4,42,5,0,1,0,0,0.8100
2619,1,0,0,0,2,38,5,42,5,0,1,0,0,0.8100
2619,1,0,0,0,2,38,6,42,5,0,1,0,0,0.8100
2620,1,0,0,0,1,35,0,39,3,0,0,0,0,-0.8100
2620,1,0,0,0,1,35,1,39,3,0,0,0,0,-0.8100
2620,1,0,0,0,1,35,2,39,3,0,0,0,0,-0.8100
2620,1,0,0,0,1,35,3,39,3,0,0,0,0,-0.8100
2620,1,0,0,0,1,35,4,39,3,0,0,0,0,-0.8100
2620,1,0,0,0,1,35,5,39,3,0,0,0,0,-0.8100
2620,1,0,0,0,1,35,6,39,3,0,0,0,0,-0.8100
2620,1,0,0,0,1,35,0,29,5,0,0,1,0,-0.8100
2620,1,0,0,0,1,35,1,29,5,0,0,1,0,-0.8100
2620,1,0,0,0,1,35,2,29,5,0,0,1,0,-0.8100
2620,1,0,0,0,1,35,3,29,5,0,0,1,0,-0.8100
2620,1,0,0,0,1,35,4,29,5,0,0,1,0,-0.8100
2620,1,0,0,0,1,35,5,29,5,0,0,1,0,-0.8100
2620,1,0,0,0,1,35,6,29,5,0,0,1,0,-0.8100
2620,1,0,0,0,1,35,0,31,2,0,0,0,0,-0.8100
2620,1,0,0,0,1,35,1,31,2,0,0,0,0,-0.8100
2620,1,0,0,0,1,35,2,31,2,0,0,0,0,-0.8100
2620,1,0,0,0,1,35,3,31,2,0,0,0,0,-0.8100
2620,1,0,0,0,1,35,4,31,2,0,0,0,0,-0.8100
2620,1,0,0,0,1,35,5,31,2,0,0,0,0,-0.8100
2620,1,0,0,0,1,35,6,31,2,0,0,0,0,-0.8100
2620,1,0,0,0,1,35,0,26,9,1,0,0,0,-0.8100
2620,1,0,0,0,1,35,1,26,9,1,0,0,0,-0.8100
2620,1,0,0,0,1,35,2,26,9,1,0,0,0,-0.8100
2620,1,0,0,0,1,35,3,26,9,1,0,0,0,-0.8100
2620,1,0,0,0,1,35,4,26,9,1,0,0,0,-0.8100
2620,1,0,0,0,1,35,5,26,9,1,0,0,0,-0.8100
2620,1,0,0,0,1,35,6,26,9,1,0,0,0,-0.8100
2620,1,0,0,0,1,35,0,29,5,0,0,1,0,-0.8100
2620,1,0,0,0,1,35,1,29,5,0,0,1,0,-0.8100
2620,1,0,0,0,1,35,2,29,5,0,0,1,0,-0.8100
2620,1,0,0,0,1,35,3,29,5,0,0,1,0,-0.8100
2620,1,0,0,0,1,35,4,29,5,0,0,1,0,-0.8100
2620,1,0,0,0,1,35,5,29,5,0,0,1,0,-0.8100
2620,1,0,0,0,1,35,6,29,5,0,0,1,0,-0.8100
2620,1,0,0,0,1,35,0,33,4,0,0,0,0,-0.8100
2620,1,0,0,0,1,35,1,33,4,0,0,0,0,-0.8100
2620,1,0,0,0,1,35,2,33,4,0,0,0,0,-0.8100
2620,1,0,0,0,1,35,3,33,4,0,0,0,0,-0.8100
2620,1,0,0,0,1,35,4,33,4,0,0,0,0,-0.8100
2620,1,0,0,0,1,35,5,33,4,0,0,0,0,-0.8100
2620,1,0,0,0,1,35,6,33,4,0,0,0,0,-0.8100
2620,1,0,0,0,1,35,0,31,2,0,0,0,0,-0.8100
2620,1,0,0,0,1,35,1,31,2,0,0,0,0,-0.8100
2620,1,0,0,0,1,35,2,31,2,0,0,0,0,-0.8100
2620,1,0,0,0,1,35,3,31,2,0,0,0,0,-0.8100
2620,1,0,0,0,1,35,4,31,2,0,0,0,0,-0.8100
2620,1,0,0,0,1,35,5,31,2,0,0,0,0,-0.8100
2620,1,0,0,0,1,35,6,31,2,0,0,0,0,-0.8100
2620,1,0,0,0,1,35,0,29,5,0,0,1,0,-0.8100
2620,1,0,0,0,1,35,1,29,5,0,0,1,0,-0.8100
2620,1,0,0,0,1,35,2,29,5,0,0,1,0,-0.8100
2620,1,0,0,0,1,35,3,29,5,0,0,1,0,-0.8100
2620,1,0,0,0,1,35,4,29,5,0,0,1,0,-0.8100
2620,1,0,0,0,1,35,5,29,5,0,0,1,0,-0.8100
2620,1,0,0,0,1,35,6,29,5,0,0,1,0,-0.8100
2621,1,0,0,0,1,31,0,12,5,0,0,0,0,-0.8100
2621,1,0,0,0,1,31,1,12,5,0,0,0,0,-0.8100
2621,1,0,0,0,1,31,2,12,5,0,0,0,0,-0.8100
2621,1,0,0,0,1,31,3,12,5,0,0,0,0,-0.8100
2621,1,0,0,0,1,31,4,12,5,0,0,0,0,-0.8100
2621,1,0,0,0,1,31,5,12,5,0,0,0,0,-0.8100
2621,1,0,0,0,1,31,6,12,5,0,0,0,0,-0.8100
2621,1,0,0,0,1,31,0,20,3,0,0,1,0,-0.8100
2621,1,0,0,0,1,31,1,20,3,0,0,1,0,-0.8100
2621,1,0,0,0,1,31,2,20,3,0,0,1,0,-0.8100
2621,1,0,0,0,1,31,3,20,3,0,0,1,0,-0.8100
2621,1,0,0,0,1,31,4,20,3,0,0,1,0,-0.8100
2621,1,0,0,0,1,31,5,20,3,0,0,1,0,-0.8100
2621,1,0,0,0,1,31,6,20,3,0,0,1,0,-0.8100
2621,1,0,0,0,1,31,0,20,3,0,0,1,0,-0.8100
2621,1,0,0,0,1,31,1,20,3,0,0,1,0,-0.8100
2621,1,0,0,0,1,31,2,20,3,0,0,1,0,-0.8100
2621,1,0,0,0,1,31,3,20,3,0,0,1,0,-0.8100
2621,1,0,0,0,1,31,4,20,3,0,0,1,0,-0.8100
2621,1,0,0,0,1,31,5,20,3,0,0,1,0,-0.8100
2621,1,0,0,0,1,31,6,20,3,0,0,1,0,-0.8100
2621,1,0,0,0,1,31,0,7,7,1,1,0,0,-0.8100
2621,1,0,0,0,1,31,1,7,7,1,1,0,0,-0.8100
2621,1,0,0,0,1,31,2,7,7,1,1,0,0,-0.8100
2621,1,0,0,0,1,31,3,7,7,1,1,0,0,-0.8100
2621,1,0,0,0,1,31,4,7,7,1,1,0,0,-0.8100
2621,1,0,0,0,1,31,5,7,7,1,1,0,0,-0.8100
2621,1,0,0,0,1,31,6,7,7,1,1,0,0,-0.8100
2621,1,0,0,0,1,31,0,18,2,0,0,0,0,-0.8100
2621,1,0,0,0,1,31,1,18,2,0,0,0,0,-0.8100
2621,1,0,0,0,1,31,2,18,2,0,0,0,0,-0.8100
2621,1,0,0,0,1,31,3,18,2,0,0,0,0,-0.8100
2621,1,0,0,0,1,31,4,18,2,0,0,0,0,-0.8100
2621,1,0,0,0,1,31,5,18,2,0,0,0,0,-0.8100
2621,1,0,0,0,1,31,6,18,2,0,0,0,0,-0.8100
2621,1,0,0,0,1,31,0,11,6,0,0,1,0,-0.8100
2621,1,0,0,0,1,31,1,11,6,0,0,1,0,-0.8100
2621,1,0,0,0,1,31,2,11,6,0,0,1,0,-0.8100
2621,1,0,0,0,1,31,3,11,6,0,0,1,0,-0.8100
2621,1,0,0,0,1,31,4,11,6,0,0,1,0,-0.8100
2621,1,0,0,0,1,31,5,11,6,0,0,1,0,-0.8100
2621,1,0,0,0,1,31,6,11,6,0,0,1,0,-0.8100
2621,1,0,0,0,1,31,0,9,4,0,0,0,0,-0.8100
2621,1,0,0,0,1,31,1,9,4,0,0,0,0,-0.8100
2621,1,0,0,0,1,31,2,9,4,0,0,0,0,-0.8100
2621,1,0,0,0,1,31,3,9,4,0,0,0,0,-0.8100
2621,1,0,0,0,1,31,4,9,4,0,0,0,0,-0.8100
2621,1,0,0,0,1,31,5,9,4,0,0,0,0,-0.8100
2621,1,0,0,0,1,31,6,9,4,0,0,0,0,-0.8100
2621,1,0,0,0,1,31,0,19,1,0,0,0,0,-0.8100
2621,1,0,0,0,1,31,1,19,1,0,0,0,0,-0.8100
2621,1,0,0,0,1,31,2,19,1,0,0,0,0,-0.8100
2621,1,0,0,0,1,31,3,19,1,0,0,0,0,-0.8100
2621,1,0,0,0,1,31,4,19,1,0,0,0,0,-0.8100
2621,1,0,0,0,1,31,5,19,1,0,0,0,0,-0.8100
2621,1,0,0,0,1,31,6,19,1,0,0,0,0,-0.8100
2622,1,0,0,0,1,35,0,42,5,0,1,0,0,0.8100
2622,1,0,0,0,1,35,1,42,5,0,1,0,0,0.8100
2622,1,0,0,0,1,35,2,42,5,0,1,0,0,0.8100
2622,1,0,0,0,1,35,3,42,5,0,1,0,0,0.8100
2622,1,0,0,0,1,35,4,42,5,0,1,0,0,0.8100
2622,1,0,0,0,1,35,5,42,5,0,1,0,0,0.8100
2622,1,0,0,0,1,35,6,42,5,0,1,0,0,0.8100
2622,1,0,0,0,1,35,0,41,2,0,1,0,0,0.8100
2622,1,0,0,0,1,35,1,41,2,0,1,0,0,0.8100
2622,1,0,0,0,1,35,2,41,2,0,1,0,0,0.8100
2622,1,0,0,0,1,35,3,41,2,0,1,0,0,0.8100
2622,1,0,0,0,1,35,4,41,2,0,1,0,0,0.8100
2622,1,0,0,0,1,35,5,41,2,0,1,0,0,0.8100
2622,1,0,0,0,1,35,6,41,2,0,1,0,0,0.8100
2622,1,0,0,0,1,35,0,40,1,0,0,0,0,0.8100
2622,1,0,0,0,1,35,1,40,1,0,0,0,0,0.8100
2622,1,0,0,0,1,35,2,40,1,0,0,0,0,0.8100
2622,1,0,0,0,1,35,3,40,1,0,0,0,0,0.8100
2622,1,0,0,0,1,35,4,40,1,0,0,0,0,0.8100
2622,1,0,0,0,1,35,5,40,1,0,0,0,0,0.8100
2622,1,0,0,0,1,35,6,40,1,0,0,0,0,0.8100
2622,1,0,0,0,1,35,0,42,5,0,1,0,0,0.8100
2622,1,0,0,0,1,35,1,42,5,0,1,0,0,0.8100
2622,1,0,0,0,1,35,2,42,5,0,1,0,0,0.8100
2622,1,0,0,0,1,35,3,42,5,0,1,0,0,0.8100
2622,1,0,0,0,1,35,4,42,5,0,1,0,0,0.8100
2622,1,0,0,0,1,35,5,42,5,0,1,0,0,0.8100
2622,1,0,0,0,1,35,6,42,5,0,1,0,0,0.8100
2622,1,0,0,0,1,35,0,34,6,0,0,0,0,0.8100
2622,1,0,0,0,1,35,1,34,6,0,0,0,0,0.8100
2622,1,0,0,0,1,35,2,34,6,0,0,0,0,0.8100
2622,1,0,0,0,1,35,3,34,6,0,0,0,0,0.8100
2622,1,0,0,0,1,35,4,34,6,0,0,0,0,0.8100
2622,1,0,0,0,1,35,5,34,6,0,0,0,0,0.8100
2622,1,0,0,0,1,35,6,34,6,0,0,0,0,0.8100
2622,1,0,0,0,1,35,0,40,1,0,0,0,0,0.8100
2622,1,0,0,0,1,35,1,40,1,0,0,0,0,0.8100
2622,1,0,0,0,1,35,2,40,1,0,0,0,0,0.8100
2622,1,0,0,0,1,35,3,40,1,0,0,0,0,0.8100
2622,1,0,0,0,1,35,4,40,1,0,0,0,0,0.8100
2622,1,0,0,0,1,35,5,40,1,0,0,0,0,0.8100
2622,1,0,0,0,1,35,6,40,1,0,0,0,0,0.8100
2622,1,0,0,0,1,35,0,29,5,0,0,1,0,0.8100
2622,1,0,0,0,1,35,1,29,5,0,0,1,0,0.8100
2622,1,0,0,0,1,35,2,29,5,0,0,1,0,0.8100
2622,1,0,0,0,1,35,3,29,5,0,0,1,0,0.8100
2622,1,0,0,0,1,35,4,29,5,0,0,1,0,0.8100
2622,1,0,0,0,1,35,5,29,5,0,0,1,0,0.8100
2622,1,0,0,0,1,35,6,29,5,0,0,1,0,0.8100
2622,1,0,0,0,1,35,0,5,10,1,0,1,0,0.8100
2622,1,0,0,0,1,35,1,5,10,1,0,1,0,0.8100
2622,1,0,0,0,1,35,2,5,10,1,0,1,0,0.8100
2622,1,0,0,0,1,35,3,5,10,1,0,1,0,0.8100
2622,1,0,0,0,1,35,4,5,10,1,0,1,0,0.8100
2622,1,0,0,0,1,35,5,5,10,1,0,1,0,0.8100
2622,1,0,0,0,1,35,6,5,10,1,0,1,0,0.8100
2623,1,0,0,0,2,35,0,38,6,0,0,0,0,-0.8100
2623,1,0,0,0,2,35,1,38,6,0,0,0,0,-0.8100
2623,1,0,0,0,2,35,2,38,6,0,0,0,0,-0.8100
2623,1,0,0,0,2,35,3,38,6,0,0,0,0,-0.8100
2623,1,0,0,0,2,35,4,38,6,0,0,0,0,-0.8100
2623,1,0,0,0,2,35,5,38,6,0,0,0,0,-0.8100
2623,1,0,0,0,2,35,6,38,6,0,0,0,0,-0.8100
2623,1,0,0,0,2,35,0,36,7,1,0,1,0,-0.8100
2623,1,0,0,0,2,35,1,36,7,1,0,1,0,-0.8100
2623,1,0,0,0,2,35,2,36,7,1,0,1,0,-0.8100
2623,1,0,0,0,2,35,3,36,7,1,0,1,0,-0.8100
2623,1,0,0,0,2,35,4,36,7,1,0,1,0,-0.8100
2623,1,0,0,0,2,35,5,36,7,1,0,1,0,-0.8100
2623,1,0,0,0,2,35,6,36,7,1,0,1,0,-0.8100
2623,1,0,0,0,2,35,0,33,4,0,0,0,0,-0.8100
2623,1,0,0,0,2,35,1,33,4,0,0,0,0,-0.8100
2623,1,0,0,0,2,35,2,33,4,0,0,0,0,-0.8100
2623,1,0,0,0,2,35,3,33,4,0,0,0,0,-0.8100
2623,1,0,0,0,2,35,4,33,4,0,0,0,0,-0.8100
2623,1,0,0,0,2,35,5,33,4,0,0,0,0,-0.8100
2623,1,0,0,0,2,35,6,33,4,0,0,0,0,-0.8100
2623,1,0,0,0,2,35,0,29,5,0,0,1,0,-0.8100
2623,1,0,0,0,2,35,1,29,5,0,0,1,0,-0.8100
2623,1,0,0,0,2,35,2,29,5,0,0,1,0,-0.8100
2623,1,0,0,0,2,35,3,29,5,0,0,1,0,-0.8100
2623,1,0,0,0,2,35,4,29,5,0,0,1,0,-0.8100
2623,1,0,0,0,2,35,5,29,5,0,0,1,0,-0.8100
2623,1,0,0,0,2,35,6,29,5,0,0,1,0,-0.8100
2623,1,0,0,0,2,35,0,36,7,1,0,1,0,-0.8100
2623,1,0,0,0,2,35,1,36,7,1,0,1,0,-0.8100
2623,1,0,0,0,2,35,2,36,7,1,0,1,0,-0.8100
2623,1,0,0,0,2,35,3,36,7,1,0,1,0,-0.8100
2623,1,0,0,0,2,35,4,36,7,1,0,1,0,-0.8100
2623,1,0,0,0,2,35,5,36,7,1,0,1,0,-0.8100
2623,1,0,0,0,2,35,6,36,7,1,0,1,0,-0.8100
2623,1,0,0,0,2,35,0,35,1,0,0,0,0,-0.8100
2623,1,0,0,0,2,35,1,35,1,0,0,0,0,-0.8100
2623,1,0,0,0,2,35,2,35,1,0,0,0,0,-0.8100
2623,1,0,0,0,2,35,3,35,1,0,0,0,0,-0.8100
2623,1,0,0,0,2,35,4,35,1,0,0,0,0,-0.8100
2623,1,0,0,0,2,35,5,35,1,0,0,0,0,-0.8100
2623,1,0,0,0,2,35,6,35,1,0,0,0,0,-0.8100
2623,1,0,0,0,2,35,0,41,2,0,1,0,0,-0.8100
2623,1,0,0,0,2,35,1,41,2,0,1,0,0,-0.8100
2623,1,0,0,0,2,35,2,41,2,0,1,0,0,-0.8100
2623,1,0,0,0,2,35,3,41,2,0,1,0,0,-0.8100
2623,1,0,0,0,2,35,4,41,2,0,1,0,0,-0.8100
2623,1,0,0,0,2,35,5,41,2,0,1,0,0,-0.8100
2623,1,0,0,0,2,35,6,41,2,0,1,0,0,-0.8100
2623,1,0,0,0,2,35,0,39,3,0,0,0,0,-0.8100
2623,1,0,0,0,2,35,1,39,3,0,0,0,0,-0.8100
2623,1,0,0,0,2,35,2,39,3,0,0,0,0,-0.8100
2623,1,0,0,0,2,35,3,39,3,0,0,0,0,-0.8100
